id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2810738x-95,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-95?routing=ukmhl-b2810738x,95,91,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/95.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0095.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0095.jp2
ukmhl-b2810738x-9,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-9?routing=ukmhl-b2810738x,9,-,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/9.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0009.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0009.jp2
ukmhl-b2810738x-5,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-5?routing=ukmhl-b2810738x,5,-,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/5.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0005.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0005.jp2
ukmhl-b2810738x-145,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-145?routing=ukmhl-b2810738x,145,141,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/145.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0145.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0145.jp2
ukmhl-b2810738x-91,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-91?routing=ukmhl-b2810738x,91,87,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/91.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0091.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0091.jp2
ukmhl-b2810738x-109,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-109?routing=ukmhl-b2810738x,109,105,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/109.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0109.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0109.jp2
ukmhl-b2810738x-222,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-222?routing=ukmhl-b2810738x,222,218,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/222.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0222.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0222.jp2
ukmhl-b2810738x-230,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-230?routing=ukmhl-b2810738x,230,226,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/230.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0230.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0230.jp2
ukmhl-b2810738x-152,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-152?routing=ukmhl-b2810738x,152,148,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/152.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0152.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0152.jp2
ukmhl-b2810738x-35,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-35?routing=ukmhl-b2810738x,35,31,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/35.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0035.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0035.jp2
ukmhl-b2810738x-26,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-26?routing=ukmhl-b2810738x,26,22,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/26.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0026.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0026.jp2
ukmhl-b2810738x-23,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-23?routing=ukmhl-b2810738x,23,19,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/23.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0023.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0023.jp2
ukmhl-b2810738x-136,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-136?routing=ukmhl-b2810738x,136,132,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/136.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0136.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0136.jp2
ukmhl-b2810738x-181,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-181?routing=ukmhl-b2810738x,181,177,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/181.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0181.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0181.jp2
ukmhl-b2810738x-131,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-131?routing=ukmhl-b2810738x,131,127,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/131.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0131.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0131.jp2
ukmhl-b2810738x-104,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-104?routing=ukmhl-b2810738x,104,100,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/104.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0104.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0104.jp2
ukmhl-b2810738x-51,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-51?routing=ukmhl-b2810738x,51,47,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/51.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0051.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0051.jp2
ukmhl-b2810738x-126,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-126?routing=ukmhl-b2810738x,126,122,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/126.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0126.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0126.jp2
ukmhl-b2810738x-146,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2810738x-146?routing=ukmhl-b2810738x,146,142,b2810738x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2810738x/b2810738x_alto/coordinates/146.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2810738x/b2810738x_thumb/b2810738x_0146.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2810738x/b2810738x_jp2/b2810738x_0146.jp2
