id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2163595x-40,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-40?routing=ukmhl-b2163595x,40,42,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/40.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0042.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0042.jp2
ukmhl-b2163595x-23,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-23?routing=ukmhl-b2163595x,23,25,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/23.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0025.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0025.jp2
ukmhl-b2163595x-10,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-10?routing=ukmhl-b2163595x,10,12,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/10.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0012.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0012.jp2
ukmhl-b2163595x-36,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-36?routing=ukmhl-b2163595x,36,38,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/36.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0038.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0038.jp2
ukmhl-b2163595x-19,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-19?routing=ukmhl-b2163595x,19,21,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/19.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0021.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0021.jp2
ukmhl-b2163595x-6,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-6?routing=ukmhl-b2163595x,6,8,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/6.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0008.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0008.jp2
ukmhl-b2163595x-13,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-13?routing=ukmhl-b2163595x,13,15,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/13.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0015.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0015.jp2
ukmhl-b2163595x-18,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-18?routing=ukmhl-b2163595x,18,20,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/18.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0020.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0020.jp2
ukmhl-b2163595x-30,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-30?routing=ukmhl-b2163595x,30,32,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/30.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0032.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0032.jp2
ukmhl-b2163595x-12,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-12?routing=ukmhl-b2163595x,12,14,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/12.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0014.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0014.jp2
ukmhl-b2163595x-44,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-44?routing=ukmhl-b2163595x,44,46,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/44.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0046.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0046.jp2
ukmhl-b2163595x-29,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2163595x-29?routing=ukmhl-b2163595x,29,31,b2163595x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2163595x/b2163595x_alto/coordinates/29.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2163595x/b2163595x_thumb/b2163595x_0031.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2163595x/b2163595x_jp2/b2163595x_0031.jp2
