id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21537872-67,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-67,67,61,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/67.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0067.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0067.jp2
ukmhl-b21537872-62,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-62,62,56,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/62.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0062.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0062.jp2
ukmhl-b21537872-86,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-86,86,80,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/86.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0086.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0086.jp2
ukmhl-b21537872-5,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-5,5,-,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/5.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0005.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0005.jp2
ukmhl-b21537872-47,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-47,47,41,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/47.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0047.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0047.jp2
ukmhl-b21537872-36,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-36,36,30,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/36.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0036.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0036.jp2
ukmhl-b21537872-80,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-80,80,74,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/80.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0080.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0080.jp2
ukmhl-b21537872-20,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-20,20,14,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/20.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0020.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0020.jp2
ukmhl-b21537872-44,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-44,44,38,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/44.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0044.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0044.jp2
ukmhl-b21537872-7,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-7,7,-,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/7.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0007.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0007.jp2
ukmhl-b21537872-22,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-22,22,16,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/22.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0022.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0022.jp2
ukmhl-b21537872-45,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-45,45,39,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/45.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0045.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0045.jp2
ukmhl-b21537872-6,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-6,6,-,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/6.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0006.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0006.jp2
ukmhl-b21537872-15,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-15,15,9,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/15.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0015.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0015.jp2
ukmhl-b21537872-14,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21537872-14,14,8,b21537872,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b21537872/b21537872_alto/coordinates/14.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b21537872/b21537872_thumb/b21537872_0014.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b21537872/b21537872_jp2/b21537872_0014.jp2
