id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2150667x-505,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-505?routing=ukmhl-b2150667x,505,489,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/505.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0505.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0505.jp2
ukmhl-b2150667x-254,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-254?routing=ukmhl-b2150667x,254,238,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/254.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0254.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0254.jp2
ukmhl-b2150667x-157,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-157?routing=ukmhl-b2150667x,157,141,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/157.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0157.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0157.jp2
ukmhl-b2150667x-425,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-425?routing=ukmhl-b2150667x,425,409,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/425.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0425.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0425.jp2
ukmhl-b2150667x-656,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-656?routing=ukmhl-b2150667x,656,640,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/656.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0656.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0656.jp2
ukmhl-b2150667x-2,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-2?routing=ukmhl-b2150667x,2,-,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/2.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0002.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0002.jp2
ukmhl-b2150667x-519,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-519?routing=ukmhl-b2150667x,519,503,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/519.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0519.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0519.jp2
ukmhl-b2150667x-830,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-830?routing=ukmhl-b2150667x,830,814,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/830.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0830.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0830.jp2
ukmhl-b2150667x-21,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-21?routing=ukmhl-b2150667x,21,5,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/21.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0021.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0021.jp2
ukmhl-b2150667x-829,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2150667x-829?routing=ukmhl-b2150667x,829,813,b2150667x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/34/items/b2150667x/b2150667x_alto/coordinates/829.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/34/items/b2150667x/b2150667x_thumb/b2150667x_0829.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/34/items/b2150667x/b2150667x_jp2/b2150667x_0829.jp2
