id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21504830-64,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-64,64,66,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/64.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0066.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0066.jp2
ukmhl-b21504830-25,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-25,25,27,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/25.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0027.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0027.jp2
ukmhl-b21504830-53,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-53,53,55,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/53.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0055.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0055.jp2
ukmhl-b21504830-45,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-45,45,47,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/45.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0047.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0047.jp2
ukmhl-b21504830-36,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-36,36,38,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/36.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0038.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0038.jp2
ukmhl-b21504830-26,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-26,26,28,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/26.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0028.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0028.jp2
ukmhl-b21504830-83,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-83,83,-,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/83.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0085.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0085.jp2
ukmhl-b21504830-3,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-3,3,-,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/3.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0005.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0005.jp2
ukmhl-b21504830-72,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-72,72,74,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/72.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0074.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0074.jp2
ukmhl-b21504830-19,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21504830-19,19,21,b21504830,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b21504830/b21504830_alto/coordinates/19.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b21504830/b21504830_thumb/b21504830_0021.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b21504830/b21504830_jp2/b21504830_0021.jp2
