id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2807886x-11,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-11?routing=ukmhl-b2807886x,11,7,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/11.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0011.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0011.jp2
ukmhl-b2807886x-88,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-88?routing=ukmhl-b2807886x,88,84,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/88.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0088.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0088.jp2
ukmhl-b2807886x-10,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-10?routing=ukmhl-b2807886x,10,6,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/10.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0010.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0010.jp2
ukmhl-b2807886x-71,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-71?routing=ukmhl-b2807886x,71,67,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/71.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0071.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0071.jp2
ukmhl-b2807886x-95,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-95?routing=ukmhl-b2807886x,95,91,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/95.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0095.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0095.jp2
ukmhl-b2807886x-14,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-14?routing=ukmhl-b2807886x,14,10,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/14.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0014.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0014.jp2
ukmhl-b2807886x-102,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-102?routing=ukmhl-b2807886x,102,98,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/102.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0102.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0102.jp2
ukmhl-b2807886x-8,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-8?routing=ukmhl-b2807886x,8,4,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/8.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0008.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0008.jp2
ukmhl-b2807886x-93,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-93?routing=ukmhl-b2807886x,93,89,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/93.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0093.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0093.jp2
ukmhl-b2807886x-65,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2807886x-65?routing=ukmhl-b2807886x,65,61,b2807886x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2807886x/b2807886x_alto/coordinates/65.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2807886x/b2807886x_thumb/b2807886x_0065.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2807886x/b2807886x_jp2/b2807886x_0065.jp2
