id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21521244_0001-149,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-149?routing=ukmhl-b21521244_0001,149,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/149.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0151.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0151.jp2
ukmhl-b21521244_0001-193,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-193?routing=ukmhl-b21521244_0001,193,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/193.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0195.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0195.jp2
ukmhl-b21521244_0001-221,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-221?routing=ukmhl-b21521244_0001,221,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/221.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0223.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0223.jp2
ukmhl-b21521244_0001-107,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-107?routing=ukmhl-b21521244_0001,107,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/107.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0109.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0109.jp2
ukmhl-b21521244_0001-298,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-298?routing=ukmhl-b21521244_0001,298,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/298.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0300.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0300.jp2
ukmhl-b21521244_0001-189,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-189?routing=ukmhl-b21521244_0001,189,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/189.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0191.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0191.jp2
ukmhl-b21521244_0001-11,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-11?routing=ukmhl-b21521244_0001,11,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/11.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0013.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0013.jp2
ukmhl-b21521244_0001-10,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-10?routing=ukmhl-b21521244_0001,10,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/10.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0012.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0012.jp2
ukmhl-b21521244_0001-227,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-227?routing=ukmhl-b21521244_0001,227,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/227.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0229.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0229.jp2
ukmhl-b21521244_0001-31,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21521244_0001-31?routing=ukmhl-b21521244_0001,31,-,b21521244_0001,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21521244_0001/b21521244_0001_alto/coordinates/31.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21521244_0001/b21521244_0001_thumb/b21521244_0001_0033.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/31/items/b21521244_0001/b21521244_0001_jp2/b21521244_0001_0033.jp2
