id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2151589x-254,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-254?routing=ukmhl-b2151589x,254,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/254.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0254.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0254.jp2
ukmhl-b2151589x-28,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-28?routing=ukmhl-b2151589x,28,8,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/28.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0028.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0028.jp2
ukmhl-b2151589x-108,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-108?routing=ukmhl-b2151589x,108,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/108.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0108.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0108.jp2
ukmhl-b2151589x-109,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-109?routing=ukmhl-b2151589x,109,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/109.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0109.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0109.jp2
ukmhl-b2151589x-270,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-270?routing=ukmhl-b2151589x,270,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/270.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0270.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0270.jp2
ukmhl-b2151589x-91,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-91?routing=ukmhl-b2151589x,91,59,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/91.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0091.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0091.jp2
ukmhl-b2151589x-29,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-29?routing=ukmhl-b2151589x,29,9,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/29.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0029.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0029.jp2
ukmhl-b2151589x-153,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-153?routing=ukmhl-b2151589x,153,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/153.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0153.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0153.jp2
ukmhl-b2151589x-226,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-226?routing=ukmhl-b2151589x,226,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/226.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0226.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0226.jp2
ukmhl-b2151589x-130,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2151589x-130?routing=ukmhl-b2151589x,130,-,b2151589x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b2151589x/b2151589x_alto/coordinates/130.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b2151589x/b2151589x_thumb/b2151589x_0130.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b2151589x/b2151589x_jp2/b2151589x_0130.jp2
