id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21459149-39,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-39,39,35,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/39.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0041.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0041.jp2
ukmhl-b21459149-147,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-147,147,139,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/147.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0149.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0149.jp2
ukmhl-b21459149-146,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-146,146,138,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/146.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0148.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0148.jp2
ukmhl-b21459149-213,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-213,213,205,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/213.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0215.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0215.jp2
ukmhl-b21459149-134,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-134,134,126,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/134.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0136.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0136.jp2
ukmhl-b21459149-252,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-252,252,244,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/252.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0254.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0254.jp2
ukmhl-b21459149-26,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-26,26,22,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/26.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0028.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0028.jp2
ukmhl-b21459149-221,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-221,221,213,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/221.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0223.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0223.jp2
ukmhl-b21459149-203,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-203,203,195,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/203.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0205.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0205.jp2
ukmhl-b21459149-52,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-52,52,48,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/52.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0054.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0054.jp2
ukmhl-b21459149-269,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-269,269,261,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/269.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0271.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0271.jp2
ukmhl-b21459149-150,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-150,150,142,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/150.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0152.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0152.jp2
ukmhl-b21459149-10,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-10,10,-,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/10.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0012.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0012.jp2
ukmhl-b21459149-231,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-231,231,223,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/231.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0233.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0233.jp2
ukmhl-b21459149-165,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-165,165,157,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/165.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0167.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0167.jp2
ukmhl-b21459149-43,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-43,43,39,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/43.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0045.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0045.jp2
ukmhl-b21459149-270,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-270,270,262,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/270.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0272.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0272.jp2
ukmhl-b21459149-196,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-196,196,188,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/196.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0198.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0198.jp2
ukmhl-b21459149-56,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-56,56,52,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/56.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0058.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0058.jp2
ukmhl-b21459149-227,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-227,227,219,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/227.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0229.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0229.jp2
ukmhl-b21459149-50,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-50,50,46,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/50.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0052.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0052.jp2
ukmhl-b21459149-23,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-23,23,19,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/23.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0025.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0025.jp2
ukmhl-b21459149-70,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-70,70,66,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/70.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0072.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0072.jp2
ukmhl-b21459149-247,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-247,247,239,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/247.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0249.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0249.jp2
ukmhl-b21459149-76,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21459149-76,76,72,b21459149,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/5/items/b21459149/b21459149_alto/coordinates/76.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21459149/b21459149_thumb/b21459149_0078.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21459149/b21459149_jp2/b21459149_0078.jp2
