id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b28052626-772,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-772?routing=ukmhl-b28052626,772,742,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/772.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0774.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0774.jp2
ukmhl-b28052626-480,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-480?routing=ukmhl-b28052626,480,450,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/480.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0482.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0482.jp2
ukmhl-b28052626-236,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-236?routing=ukmhl-b28052626,236,206,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/236.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0238.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0238.jp2
ukmhl-b28052626-616,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-616?routing=ukmhl-b28052626,616,586,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/616.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0618.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0618.jp2
ukmhl-b28052626-532,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-532?routing=ukmhl-b28052626,532,502,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/532.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0534.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0534.jp2
ukmhl-b28052626-580,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-580?routing=ukmhl-b28052626,580,550,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/580.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0582.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0582.jp2
ukmhl-b28052626-816,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-816?routing=ukmhl-b28052626,816,786,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/816.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0818.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0818.jp2
ukmhl-b28052626-405,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-405?routing=ukmhl-b28052626,405,375,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/405.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0407.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0407.jp2
ukmhl-b28052626-293,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-293?routing=ukmhl-b28052626,293,263,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/293.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0295.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0295.jp2
ukmhl-b28052626-500,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28052626-500?routing=ukmhl-b28052626,500,470,b28052626,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28052626/b28052626_alto/coordinates/500.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28052626/b28052626_thumb/b28052626_0502.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/29/items/b28052626/b28052626_jp2/b28052626_0502.jp2
