id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21901648-100,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-100,100,96,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/100.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0100.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0100.jp2
ukmhl-b21901648-94,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-94,94,90,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/94.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0094.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0094.jp2
ukmhl-b21901648-157,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-157,157,13,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/157.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0157.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0157.jp2
ukmhl-b21901648-40,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-40,40,36,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/40.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0040.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0040.jp2
ukmhl-b21901648-53,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-53,53,49,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/53.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0053.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0053.jp2
ukmhl-b21901648-127,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-127,127,123,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/127.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0127.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0127.jp2
ukmhl-b21901648-120,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-120,120,116,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/120.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0120.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0120.jp2
ukmhl-b21901648-175,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-175,175,31,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/175.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0175.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0175.jp2
ukmhl-b21901648-23,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-23,23,19,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/23.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0023.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0023.jp2
ukmhl-b21901648-81,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21901648-81,81,77,b21901648,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21901648/b21901648_alto/coordinates/81.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21901648/b21901648_thumb/b21901648_0081.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/0/items/b21901648/b21901648_jp2/b21901648_0081.jp2
