id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b22375156-31,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-31?routing=ukmhl-b22375156,31,25,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/31.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0033.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0033.jp2
ukmhl-b22375156-17,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-17?routing=ukmhl-b22375156,17,11,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/17.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0019.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0019.jp2
ukmhl-b22375156-29,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-29?routing=ukmhl-b22375156,29,23,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/29.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0031.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0031.jp2
ukmhl-b22375156-9,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-9?routing=ukmhl-b22375156,9,3,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/9.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0011.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0011.jp2
ukmhl-b22375156-12,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-12?routing=ukmhl-b22375156,12,6,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/12.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0014.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0014.jp2
ukmhl-b22375156-59,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-59?routing=ukmhl-b22375156,59,-,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/59.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0061.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0061.jp2
ukmhl-b22375156-19,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-19?routing=ukmhl-b22375156,19,13,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/19.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0021.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0021.jp2
ukmhl-b22375156-24,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-24?routing=ukmhl-b22375156,24,18,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/24.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0026.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0026.jp2
ukmhl-b22375156-44,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-44?routing=ukmhl-b22375156,44,38,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/44.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0046.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0046.jp2
ukmhl-b22375156-13,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-13?routing=ukmhl-b22375156,13,7,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/13.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0015.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0015.jp2
ukmhl-b22375156-52,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-52?routing=ukmhl-b22375156,52,46,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/52.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0054.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0054.jp2
ukmhl-b22375156-41,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-41?routing=ukmhl-b22375156,41,35,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/41.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0043.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0043.jp2
ukmhl-b22375156-21,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-21?routing=ukmhl-b22375156,21,15,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/21.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0023.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0023.jp2
ukmhl-b22375156-6,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-6?routing=ukmhl-b22375156,6,8,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/6.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0008.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0008.jp2
ukmhl-b22375156-34,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-34?routing=ukmhl-b22375156,34,28,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/34.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0036.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0036.jp2
ukmhl-b22375156-57,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-57?routing=ukmhl-b22375156,57,51,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/57.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0059.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0059.jp2
ukmhl-b22375156-56,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-56?routing=ukmhl-b22375156,56,50,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/56.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0058.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0058.jp2
ukmhl-b22375156-45,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-45?routing=ukmhl-b22375156,45,39,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/45.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0047.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0047.jp2
ukmhl-b22375156-49,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-49?routing=ukmhl-b22375156,49,43,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/49.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0051.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0051.jp2
ukmhl-b22375156-27,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-27?routing=ukmhl-b22375156,27,21,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/27.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0029.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0029.jp2
ukmhl-b22375156-23,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-23?routing=ukmhl-b22375156,23,17,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/23.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0025.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0025.jp2
ukmhl-b22375156-36,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-36?routing=ukmhl-b22375156,36,30,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/36.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0038.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0038.jp2
ukmhl-b22375156-50,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-50?routing=ukmhl-b22375156,50,44,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/50.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0052.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0052.jp2
ukmhl-b22375156-55,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-55?routing=ukmhl-b22375156,55,49,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/55.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0057.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0057.jp2
ukmhl-b22375156-40,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-40?routing=ukmhl-b22375156,40,34,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/40.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0042.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0042.jp2
ukmhl-b22375156-47,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b22375156-47?routing=ukmhl-b22375156,47,41,b22375156,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b22375156/b22375156_alto/coordinates/47.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b22375156/b22375156_thumb/b22375156_0049.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b22375156/b22375156_jp2/b22375156_0049.jp2
